Time,Area,Industry,Employment
201612,MK19 Lapland,"R, S Other service activities (90-96)",0.04584055901254718
201612,MK19 Lapland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.006490360093848822
201612,MK21 Åland,10-12 Food industry etc.,0.019784172661870505
201612,MK21 Åland,"13-15 Textile, clothing and leather industry",0.0016895574449531285
201612,MK21 Åland,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.00474166121648136
201612,MK21 Åland,"17, 18 Paper industry; Printing",0.001962066710268149
201612,MK21 Åland,19-22 Chemical industry,0.013461957706562024
201612,MK21 Åland,23 Manufacture of other non-metallic mineral products,0.0010355352081970787
201612,MK21 Åland,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.005995203836930456
201612,MK21 Åland,"26, 27 Manufacture of electrical and electronic products",0.0027250926531502072
201612,MK21 Åland,28 Manufacture of machinery and equipment n.e.c.,0.002997601918465228
201612,MK21 Åland,"29, 30 Manufacture of transport equipment",0.00043601482450403317
201612,MK21 Åland,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.005177676040985394
201612,MK21 Åland,"681, 68209, 683 Other real estate activities",0.00539568345323741
201612,MK21 Åland,"68201, 68202 Letting and operation of dwellings",0.0010355352081970787
201612,MK21 Åland,"A Agriculture, forestry and fishing (01-03)",0.043710486156529324
201612,MK21 Åland,B Mining and quarrying (05-09),0.0006540222367560497
201612,MK21 Åland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.010900370612600829
201612,MK21 Åland,F Construction (41-43),0.08567691301504252
201612,MK21 Åland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.08622193154567256
201612,MK21 Åland,H Transportation and storage (49-53),0.2157183344233704
201612,MK21 Åland,I Accommodation and food service activities (55-56),0.04594506213211249
201612,MK21 Åland,J Information and communication (58-63),0.03281011554392849
201612,MK21 Åland,K Financial and insurance activities (64-66),0.02812295618051014
201612,MK21 Åland,"M Professional, scientific and technical activities (69-75)",0.031229561805101374
201612,MK21 Åland,N Administrative and support service activities (77-82),0.017059080008720296
201612,MK21 Åland,O Public administration and defence; compulsory social security (84),0.08148027032919121
201612,MK21 Åland,P Education (85),0.05869849574885546
201612,MK21 Åland,Q Human health and social work activities (86-88),0.14219533464137782
201612,MK21 Åland,"R, S Other service activities (90-96)",0.051667756703727925
201612,MK21 Åland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.0015805537388271203
201612,WHOLE COUNTRY,10-12 Food industry etc.,0.015225623224992112
201612,WHOLE COUNTRY,"13-15 Textile, clothing and leather industry",0.0038261281161249606
201612,WHOLE COUNTRY,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.008677816345850426
201612,WHOLE COUNTRY,"17, 18 Paper industry; Printing",0.011241716629851689
201612,WHOLE COUNTRY,19-22 Chemical industry,0.013056169138529507
201612,WHOLE COUNTRY,23 Manufacture of other non-metallic mineral products,0.005285579047017987
201612,WHOLE COUNTRY,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.02264121173871884
201612,WHOLE COUNTRY,"26, 27 Manufacture of electrical and electronic products",0.0156989586620385
201612,WHOLE COUNTRY,28 Manufacture of machinery and equipment n.e.c.,0.018381192805301358
201612,WHOLE COUNTRY,"29, 30 Manufacture of transport equipment",0.005719469864310508
201612,WHOLE COUNTRY,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.012977279899021773
201612,WHOLE COUNTRY,"681, 68209, 683 Other real estate activities",0.0074155885137267286
201612,WHOLE COUNTRY,"68201, 68202 Letting and operation of dwellings",0.0024850110444935313
201612,WHOLE COUNTRY,"A Agriculture, forestry and fishing (01-03)",0.03703849794887978
201612,WHOLE COUNTRY,B Mining and quarrying (05-09),0.002918901861786053
201612,WHOLE COUNTRY,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.010137267276743453
201612,WHOLE COUNTRY,F Construction (41-43),0.07888923950773115
201612,WHOLE COUNTRY,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.1148232881035027
201612,WHOLE COUNTRY,H Transportation and storage (49-53),0.05747081098138214
201612,WHOLE COUNTRY,I Accommodation and food service activities (55-56),0.033212369832754815
201612,WHOLE COUNTRY,J Information and communication (58-63),0.039720732092142635
201612,WHOLE COUNTRY,K Financial and insurance activities (64-66),0.017750078889239507
201612,WHOLE COUNTRY,"M Professional, scientific and technical activities (69-75)",0.05971915430735248
201612,WHOLE COUNTRY,N Administrative and support service activities (77-82),0.06346639318396971
201612,WHOLE COUNTRY,O Public administration and defence; compulsory social security (84),0.06453139791732408
201612,WHOLE COUNTRY,P Education (85),0.06295361312716946
201612,WHOLE COUNTRY,Q Human health and social work activities (86-88),0.16085515935626382
201612,WHOLE COUNTRY,"R, S Other service activities (90-96)",0.04863521615651625
201612,WHOLE COUNTRY,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.005246134427264122
201712,MK01 Uusimaa,10-12 Food industry etc.,0.011142942391862757
201712,MK01 Uusimaa,"13-15 Textile, clothing and leather industry",0.0017498480099965676
201712,MK01 Uusimaa,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0015445773780546625
201712,MK01 Uusimaa,"17, 18 Paper industry; Printing",0.006362267892756751
201712,MK01 Uusimaa,19-22 Chemical industry,0.012912980955820826
201712,MK01 Uusimaa,23 Manufacture of other non-metallic mineral products,0.0027750794722637877
201712,MK01 Uusimaa,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.007477235150408411
201712,MK01 Uusimaa,"26, 27 Manufacture of electrical and electronic products",0.01874692935325169
201712,MK01 Uusimaa,28 Manufacture of machinery and equipment n.e.c.,0.011809230672592222
201712,MK01 Uusimaa,"29, 30 Manufacture of transport equipment",0.0016488952401890733
201712,MK01 Uusimaa,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.007805892501003919
201712,MK01 Uusimaa,"681, 68209, 683 Other real estate activities",0.009038637990097655
201712,MK01 Uusimaa,"68201, 68202 Letting and operation of dwellings",0.00330452066503198
201712,MK01 Uusimaa,"A Agriculture, forestry and fishing (01-03)",0.006337590549026031
201712,MK01 Uusimaa,B Mining and quarrying (05-09),0.0003914724073646167
201712,MK01 Uusimaa,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.010110980744941704
201712,MK01 Uusimaa,F Construction (41-43),0.07690357664446454
201712,MK01 Uusimaa,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.1257647172312918
201712,MK01 Uusimaa,H Transportation and storage (49-53),0.06138489253016806
201712,MK01 Uusimaa,I Accommodation and food service activities (55-56),0.03632617166906336
201712,MK01 Uusimaa,J Information and communication (58-63),0.07039436638676576
201712,MK01 Uusimaa,K Financial and insurance activities (64-66),0.02919217593600043
201712,MK01 Uusimaa,"M Professional, scientific and technical activities (69-75)",0.0856169223762936
201712,MK01 Uusimaa,N Administrative and support service activities (77-82),0.08858605550607623
201712,MK01 Uusimaa,O Public administration and defence; compulsory social security (84),0.061491453787187074
201712,MK01 Uusimaa,P Education (85),0.05688464239163842
201712,MK01 Uusimaa,Q Human health and social work activities (86-88),0.1337366209537569
201712,MK01 Uusimaa,"R, S Other service activities (90-96)",0.057489237313041085
201712,MK01 Uusimaa,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.0030712075970324372
201712,MK02 Southwest Finland,10-12 Food industry etc.,0.014495544064253494
201712,MK02 Southwest Finland,"13-15 Textile, clothing and leather industry",0.0027001503649099643
201712,MK02 Southwest Finland,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.004066270583489199
201712,MK02 Southwest Finland,"17, 18 Paper industry; Printing",0.004515531594968277
201712,MK02 Southwest Finland,19-22 Chemical industry,0.022357611765137345
201712,MK02 Southwest Finland,23 Manufacture of other non-metallic mineral products,0.009145670590824074
201712,MK02 Southwest Finland,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.023930025305314115
201712,MK02 Southwest Finland,"26, 27 Manufacture of electrical and electronic products",0.010287160303663771
201712,MK02 Southwest Finland,28 Manufacture of machinery and equipment n.e.c.,0.023875013752888107
201712,MK02 Southwest Finland,"29, 30 Manufacture of transport equipment",0.027450764660578723
201712,MK02 Southwest Finland,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.013056075109106245
201712,MK02 Southwest Finland,"681, 68209, 683 Other real estate activities",0.0076649429713573185
201712,MK02 Southwest Finland,"68201, 68202 Letting and operation of dwellings",0.0014761433234312539
201712,MK02 Southwest Finland,"A Agriculture, forestry and fishing (01-03)",0.03975959951589834
201712,MK02 Southwest Finland,B Mining and quarrying (05-09),0.0017741225657388051
201712,MK02 Southwest Finland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.006537206146624125
201712,MK02 Southwest Finland,F Construction (41-43),0.08794513514504713
201712,MK02 Southwest Finland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.10848278138409066
201712,MK02 Southwest Finland,H Transportation and storage (49-53),0.056010928961748634
201712,MK02 Southwest Finland,I Accommodation and food service activities (55-56),0.03599130817471669
201712,MK02 Southwest Finland,J Information and communication (58-63),0.025575787582058897
201712,MK02 Southwest Finland,K Financial and insurance activities (64-66),0.018891883962298753
201712,MK02 Southwest Finland,"M Professional, scientific and technical activities (69-75)",0.055204092859500495
201712,MK02 Southwest Finland,N Administrative and support service activities (77-82),0.0685810686910918
201712,MK02 Southwest Finland,O Public administration and defence; compulsory social security (84),0.04838724465471082
201712,MK02 Southwest Finland,P Education (85),0.06324036380973337
201712,MK02 Southwest Finland,Q Human health and social work activities (86-88),0.17065958851358784
201712,MK02 Southwest Finland,"R, S Other service activities (90-96)",0.04259269446583783
